Idx,w_bc,min-bc-loss,min-total-loss
645.0000,424.2556,0.0002,0.0383
646.0000,430.1636,0.0000,0.0233
647.0000,436.1538,0.0002,0.0421
648.0000,442.2274,0.0003,0.0674
649.0000,448.3856,0.0001,0.0383
650.0000,454.6295,0.0001,0.0466
651.0000,460.9604,0.0002,0.0625
652.0000,467.3795,0.0001,0.0660
653.0000,473.8880,0.0001,0.0492
654.0000,480.4870,0.0001,0.0484
655.0000,487.1780,0.0004,0.0698
656.0000,493.9622,0.0005,0.0586
657.0000,500.8408,0.0001,0.0475
658.0000,507.8152,0.0001,0.0557
659.0000,514.8867,0.0000,0.0336
660.0000,522.0568,0.0002,0.0531
661.0000,529.3266,0.0001,0.0439
662.0000,536.6977,0.0001,0.0504
663.0000,544.1714,0.0000,0.0421
664.0000,551.7492,0.0001,0.0494
665.0000,559.4326,0.0000,0.0477
666.0000,567.2229,0.0001,0.0598
667.0000,575.1217,0.0001,0.0662
668.0000,583.1305,0.0000,0.0315
669.0000,591.2508,0.0000,0.0266
670.0000,599.4843,0.0000,0.0213
671.0000,607.8323,0.0003,0.0596
672.0000,616.2966,0.0001,0.0343
673.0000,624.8788,0.0000,0.0316
674.0000,633.5805,0.0001,0.0417
675.0000,642.4034,0.0001,0.0392
676.0000,651.3491,0.0001,0.0401
677.0000,660.4194,0.0001,0.0451
678.0000,669.6160,0.0001,0.0343
679.0000,678.9407,0.0001,0.0467
680.0000,688.3952,0.0000,0.0356
681.0000,697.9814,0.0000,0.0393
682.0000,707.7011,0.0001,0.0551
683.0000,717.5561,0.0000,0.0367
684.0000,727.5484,0.0001,0.0352
685.0000,737.6798,0.0001,0.0640
686.0000,747.9523,0.0000,0.0282
687.0000,758.3678,0.0000,0.0457
688.0000,768.9284,0.0000,0.0575
689.0000,779.6360,0.0000,0.0364
690.0000,790.4928,0.0002,0.0757
691.0000,801.5007,0.0001,0.0650
692.0000,812.6619,0.0001,0.0421
