Idx,w_bc,min-bc-loss,min-total-loss
385.0000,0.2053,0.0349,0.0428
386.0000,0.2081,0.0586,0.0674
387.0000,0.2110,0.1449,0.1590
388.0000,0.2140,0.0366,0.0437
389.0000,0.2169,0.0358,0.0459
390.0000,0.2200,0.0657,0.0740
391.0000,0.2230,0.0659,0.0728
392.0000,0.2261,0.0425,0.0495
393.0000,0.2293,0.0093,0.0166
394.0000,0.2325,0.0152,0.0235
395.0000,0.2357,0.0350,0.0443
396.0000,0.2390,0.0743,0.0838
397.0000,0.2423,0.1664,0.1841
398.0000,0.2457,0.0572,0.0692
399.0000,0.2491,0.0295,0.0373
400.0000,0.2526,0.0243,0.0333
401.0000,0.2561,0.0176,0.0273
402.0000,0.2597,0.0647,0.0841
403.0000,0.2633,0.0710,0.0815
404.0000,0.2669,0.0247,0.0324
405.0000,0.2707,0.0132,0.0208
406.0000,0.2744,0.0255,0.0343
407.0000,0.2783,0.0654,0.0756
408.0000,0.2821,0.0773,0.0883
409.0000,0.2861,0.0102,0.0213
410.0000,0.2900,0.0257,0.0314
411.0000,0.2941,0.0761,0.0976
412.0000,0.2982,0.0420,0.0522
413.0000,0.3023,0.0476,0.0558
414.0000,0.3065,0.0408,0.0545
415.0000,0.3108,0.0299,0.0409
416.0000,0.3151,0.0147,0.0201
417.0000,0.3195,0.0120,0.0216
418.0000,0.3240,0.0282,0.0403
419.0000,0.3285,0.0284,0.0416
420.0000,0.3331,0.0111,0.0188
421.0000,0.3377,0.0244,0.0351
422.0000,0.3424,0.0224,0.0350
423.0000,0.3472,0.0393,0.0521
424.0000,0.3520,0.0239,0.0397
425.0000,0.3569,0.0298,0.0379
426.0000,0.3619,0.0161,0.0258
427.0000,0.3669,0.0113,0.0276
428.0000,0.3720,0.0119,0.0204
429.0000,0.3772,0.0147,0.0254
430.0000,0.3825,0.0819,0.0986
431.0000,0.3878,0.0097,0.0175
432.0000,0.3932,0.0104,0.0206
433.0000,0.3987,0.0285,0.0412
434.0000,0.4042,0.0234,0.0334
435.0000,0.4098,0.0177,0.0273
436.0000,0.4155,0.0296,0.0471
437.0000,0.4213,0.0307,0.0433
438.0000,0.4272,0.0317,0.0441
439.0000,0.4331,0.0330,0.0452
440.0000,0.4392,0.0314,0.0458
441.0000,0.4453,0.0272,0.0400
442.0000,0.4515,0.0322,0.0462
443.0000,0.4578,0.0298,0.0448
444.0000,0.4642,0.0340,0.0491
445.0000,0.4706,0.0093,0.0189
446.0000,0.4772,0.0110,0.0223
447.0000,0.4838,0.0308,0.0489
448.0000,0.4906,0.0180,0.0296
449.0000,0.4974,0.0356,0.0493
450.0000,0.5043,0.0107,0.0191
451.0000,0.5113,0.0362,0.0510
452.0000,0.5185,0.0379,0.0518
453.0000,0.5257,0.0372,0.0511
454.0000,0.5330,0.0325,0.0499
455.0000,0.5404,0.0355,0.0510
456.0000,0.5479,0.0373,0.0524
457.0000,0.5556,0.0350,0.0518
458.0000,0.5633,0.0084,0.0242
459.0000,0.5712,0.0140,0.0268
460.0000,0.5791,0.0359,0.0528
461.0000,0.5872,0.0114,0.0265
462.0000,0.5954,0.0388,0.0551
463.0000,0.6036,0.0077,0.0191
464.0000,0.6120,0.0073,0.0194
465.0000,0.6206,0.0101,0.0263
466.0000,0.6292,0.0199,0.0356
467.0000,0.6380,0.0150,0.0294
468.0000,0.6469,0.0156,0.0275
469.0000,0.6559,0.0172,0.0325
470.0000,0.6650,0.0175,0.0325
471.0000,0.6743,0.0054,0.0201
472.0000,0.6837,0.0450,0.0611
473.0000,0.6932,0.0078,0.0286
474.0000,0.7028,0.0082,0.0273
475.0000,0.7126,0.0198,0.0358
476.0000,0.7225,0.0171,0.0335
477.0000,0.7326,0.0085,0.0233
478.0000,0.7428,0.0085,0.0282
479.0000,0.7531,0.0032,0.0095
480.0000,0.7636,0.0470,0.0658
481.0000,0.7743,0.0068,0.0219
482.0000,0.7850,0.0468,0.0678
483.0000,0.7960,0.0456,0.0673
484.0000,0.8071,0.0056,0.0177
485.0000,0.8183,0.0095,0.0271
486.0000,0.8297,0.0057,0.0185
487.0000,0.8412,0.0065,0.0251
488.0000,0.8530,0.0152,0.0323
489.0000,0.8648,0.0065,0.0208
490.0000,0.8769,0.0063,0.0234
491.0000,0.8891,0.0073,0.0213
492.0000,0.9015,0.0084,0.0233
493.0000,0.9140,0.0066,0.0214
494.0000,0.9268,0.0062,0.0199
495.0000,0.9397,0.0063,0.0209
496.0000,0.9528,0.0076,0.0234
497.0000,0.9660,0.0079,0.0231
498.0000,0.9795,0.0061,0.0215
499.0000,0.9931,0.0111,0.0286
500.0000,1.0069,0.0068,0.0205
501.0000,1.0210,0.0089,0.0274
502.0000,1.0352,0.0071,0.0228
503.0000,1.0496,0.0080,0.0238
504.0000,1.0642,0.0177,0.0360
505.0000,1.0790,0.0074,0.0257
506.0000,1.0941,0.0050,0.0179
507.0000,1.1093,0.0074,0.0239
508.0000,1.1247,0.0078,0.0248
509.0000,1.1404,0.0089,0.0232
510.0000,1.1563,0.0067,0.0237
511.0000,1.1724,0.0078,0.0258
512.0000,1.1887,0.0162,0.0377
513.0000,1.2053,0.0075,0.0219
514.0000,1.2220,0.0073,0.0263
515.0000,1.2391,0.0023,0.0084
516.0000,1.2563,0.0073,0.0225
517.0000,1.2738,0.0058,0.0224
518.0000,1.2915,0.0237,0.0557
519.0000,1.3095,0.0054,0.0145
520.0000,1.3278,0.0135,0.0306
521.0000,1.3463,0.0030,0.0090
522.0000,1.3650,0.0066,0.0206
523.0000,1.3840,0.0041,0.0098
524.0000,1.4033,0.0074,0.0236
525.0000,1.4228,0.0014,0.0055
526.0000,1.4426,0.0008,0.0061
527.0000,1.4627,0.0071,0.0235
528.0000,1.4831,0.0062,0.0208
529.0000,1.5038,0.0035,0.0132
530.0000,1.5247,0.0068,0.0212
531.0000,1.5459,0.0024,0.0066
532.0000,1.5675,0.0037,0.0120
533.0000,1.5893,0.0076,0.0239
534.0000,1.6114,0.0073,0.0221
535.0000,1.6339,0.0065,0.0221
536.0000,1.6566,0.0015,0.0064
537.0000,1.6797,0.0006,0.0047
538.0000,1.7031,0.0057,0.0161
539.0000,1.7268,0.0025,0.0091
540.0000,1.7508,0.0032,0.0089
541.0000,1.7752,0.0029,0.0082
542.0000,1.7999,0.0022,0.0081
543.0000,1.8250,0.0051,0.0246
544.0000,1.8504,0.0041,0.0223
545.0000,1.8762,0.0092,0.0261
546.0000,1.9023,0.0034,0.0096
547.0000,1.9288,0.0072,0.0286
548.0000,1.9557,0.0029,0.0090
549.0000,1.9829,0.0065,0.0175
550.0000,2.0105,0.0039,0.0167
551.0000,2.0385,0.0023,0.0084
552.0000,2.0669,0.0020,0.0082
553.0000,2.0957,0.0057,0.0158
554.0000,2.1248,0.0070,0.0160
555.0000,2.1544,0.0047,0.0139
556.0000,2.1844,0.0063,0.0189
557.0000,2.2149,0.0049,0.0158
558.0000,2.2457,0.0030,0.0146
559.0000,2.2770,0.0144,0.0315
560.0000,2.3087,0.0077,0.0223
561.0000,2.3408,0.0007,0.0051
562.0000,2.3734,0.0212,0.0505
563.0000,2.4065,0.0028,0.0094
564.0000,2.4400,0.0216,0.0514
565.0000,2.4740,0.0045,0.0160
566.0000,2.5084,0.0076,0.0219
567.0000,2.5433,0.0046,0.0161
568.0000,2.5788,0.0052,0.0157
569.0000,2.6147,0.0053,0.0147
570.0000,2.6511,0.0056,0.0160
571.0000,2.6880,0.0051,0.0153
572.0000,2.7254,0.0031,0.0117
573.0000,2.7634,0.0048,0.0130
574.0000,2.8019,0.0047,0.0163
575.0000,2.8409,0.0058,0.0154
576.0000,2.8804,0.0223,0.0557
577.0000,2.9206,0.0218,0.0568
578.0000,2.9612,0.0050,0.0140
579.0000,3.0025,0.0037,0.0117
580.0000,3.0443,0.0050,0.0151
581.0000,3.0867,0.0042,0.0135
582.0000,3.1296,0.0228,0.0585
583.0000,3.1732,0.0051,0.0154
584.0000,3.2174,0.0068,0.0193
585.0000,3.2622,0.0012,0.0065
586.0000,3.3076,0.0037,0.0141
587.0000,3.3537,0.0028,0.0126
588.0000,3.4004,0.0034,0.0113
589.0000,3.4478,0.0024,0.0099
590.0000,3.4958,0.0020,0.0110
591.0000,3.5445,0.0023,0.0098
592.0000,3.5938,0.0018,0.0086
593.0000,3.6439,0.0013,0.0084
594.0000,3.6946,0.0015,0.0079
595.0000,3.7461,0.0016,0.0090
596.0000,3.7982,0.0016,0.0085
597.0000,3.8511,0.0022,0.0083
598.0000,3.9047,0.0019,0.0083
599.0000,3.9591,0.0017,0.0093
600.0000,4.0142,0.0011,0.0057
601.0000,4.0701,0.0005,0.0044
602.0000,4.1268,0.0003,0.0051
603.0000,4.1843,0.0013,0.0069
604.0000,4.2426,0.0007,0.0069
605.0000,4.3016,0.0008,0.0050
606.0000,4.3615,0.0021,0.0099
607.0000,4.4223,0.0006,0.0047
608.0000,4.4839,0.0011,0.0073
609.0000,4.5463,0.0008,0.0063
610.0000,4.6096,0.0005,0.0041
611.0000,4.6738,0.0007,0.0063
612.0000,4.7389,0.0007,0.0054
613.0000,4.8049,0.0007,0.0059
614.0000,4.8718,0.0013,0.0072
615.0000,4.9396,0.0025,0.0095
616.0000,5.0084,0.0004,0.0053
617.0000,5.0782,0.0015,0.0092
618.0000,5.1489,0.0005,0.0052
619.0000,5.2206,0.0018,0.0092
620.0000,5.2933,0.0034,0.0136
621.0000,5.3670,0.0033,0.0116
622.0000,5.4417,0.0023,0.0161
623.0000,5.5175,0.0016,0.0091
624.0000,5.5943,0.0011,0.0089
625.0000,5.6722,0.0026,0.0149
626.0000,5.7512,0.0027,0.0110
627.0000,5.8313,0.0017,0.0099
628.0000,5.9125,0.0009,0.0049
629.0000,5.9948,0.0006,0.0059
630.0000,6.0783,0.0004,0.0040
631.0000,6.1630,0.0002,0.0048
632.0000,6.2488,0.0016,0.0124
633.0000,6.3358,0.0006,0.0076
634.0000,6.4240,0.0045,0.0164
635.0000,6.5135,0.0014,0.0120
636.0000,6.6042,0.0015,0.0118
637.0000,6.6962,0.0016,0.0079
638.0000,6.7894,0.0010,0.0074
