Idx,w_bc,min-bc-loss,min-total-loss
527.0000,1.4627,0.0071,0.0235
528.0000,1.4831,0.0062,0.0208
529.0000,1.5038,0.0035,0.0137
530.0000,1.5247,0.0035,0.0116
531.0000,1.5459,0.0035,0.0100
532.0000,1.5675,0.0036,0.0118
533.0000,1.5893,0.0035,0.0163
534.0000,1.6114,0.0035,0.0100
535.0000,1.6339,0.0035,0.0135
536.0000,1.6566,0.0041,0.0111
537.0000,1.6797,0.0040,0.0099
538.0000,1.7031,0.0034,0.0109
539.0000,1.7268,0.0025,0.0091
540.0000,1.7508,0.0033,0.0090
541.0000,1.7752,0.0029,0.0093
542.0000,1.7999,0.0023,0.0086
543.0000,1.8250,0.0046,0.0196
544.0000,1.8504,0.0041,0.0192
545.0000,1.8762,0.0064,0.0172
546.0000,1.9023,0.0042,0.0125
547.0000,1.9288,0.0040,0.0206
548.0000,1.9557,0.0029,0.0091
549.0000,1.9829,0.0065,0.0175
550.0000,2.0105,0.0022,0.0092
551.0000,2.0385,0.0023,0.0100
552.0000,2.0669,0.0020,0.0082
553.0000,2.0957,0.0045,0.0134
554.0000,2.1248,0.0038,0.0129
555.0000,2.1544,0.0038,0.0133
556.0000,2.1844,0.0049,0.0136
557.0000,2.2149,0.0049,0.0124
558.0000,2.2457,0.0030,0.0145
559.0000,2.2770,0.0144,0.0315
560.0000,2.3087,0.0058,0.0211
561.0000,2.3408,0.0014,0.0076
562.0000,2.3734,0.0029,0.0107
563.0000,2.4065,0.0028,0.0093
564.0000,2.4400,0.0023,0.0102
565.0000,2.4740,0.0045,0.0160
566.0000,2.5084,0.0033,0.0158
567.0000,2.5433,0.0046,0.0161
568.0000,2.5788,0.0052,0.0157
569.0000,2.6147,0.0053,0.0147
570.0000,2.6511,0.0056,0.0160
571.0000,2.6880,0.0051,0.0146
572.0000,2.7254,0.0044,0.0130
573.0000,2.7634,0.0047,0.0130
574.0000,2.8019,0.0047,0.0163
575.0000,2.8409,0.0053,0.0137
576.0000,2.8804,0.0055,0.0152
577.0000,2.9206,0.0036,0.0128
578.0000,2.9612,0.0050,0.0137
579.0000,3.0025,0.0060,0.0144
580.0000,3.0443,0.0050,0.0148
581.0000,3.0867,0.0029,0.0135
582.0000,3.1296,0.0045,0.0137
583.0000,3.1732,0.0051,0.0155
584.0000,3.2174,0.0068,0.0193
585.0000,3.2622,0.0036,0.0119
586.0000,3.3076,0.0037,0.0146
587.0000,3.3537,0.0027,0.0105
588.0000,3.4004,0.0034,0.0110
589.0000,3.4478,0.0024,0.0094
590.0000,3.4958,0.0018,0.0109
591.0000,3.5445,0.0023,0.0097
592.0000,3.5938,0.0018,0.0086
593.0000,3.6439,0.0005,0.0051
594.0000,3.6946,0.0015,0.0078
595.0000,3.7461,0.0011,0.0055
596.0000,3.7982,0.0016,0.0070
597.0000,3.8511,0.0018,0.0065
598.0000,3.9047,0.0008,0.0055
599.0000,3.9591,0.0015,0.0074
600.0000,4.0142,0.0012,0.0062
601.0000,4.0701,0.0016,0.0067
602.0000,4.1268,0.0006,0.0055
603.0000,4.1843,0.0009,0.0064
604.0000,4.2426,0.0007,0.0061
605.0000,4.3016,0.0008,0.0050
606.0000,4.3615,0.0007,0.0060
607.0000,4.4223,0.0006,0.0048
608.0000,4.4839,0.0005,0.0059
609.0000,4.5463,0.0006,0.0063
610.0000,4.6096,0.0008,0.0060
611.0000,4.6738,0.0007,0.0063
612.0000,4.7389,0.0007,0.0059
613.0000,4.8049,0.0008,0.0063
614.0000,4.8718,0.0029,0.0127
615.0000,4.9396,0.0025,0.0100
616.0000,5.0084,0.0017,0.0089
617.0000,5.0782,0.0015,0.0090
618.0000,5.1489,0.0008,0.0061
619.0000,5.2206,0.0018,0.0094
620.0000,5.2933,0.0034,0.0106
621.0000,5.3670,0.0033,0.0119
622.0000,5.4417,0.0023,0.0157
623.0000,5.5175,0.0017,0.0098
624.0000,5.5943,0.0011,0.0089
625.0000,5.6722,0.0021,0.0115
626.0000,5.7512,0.0027,0.0123
627.0000,5.8313,0.0015,0.0096
628.0000,5.9125,0.0012,0.0061
629.0000,5.9948,0.0005,0.0056
630.0000,6.0783,0.0004,0.0042
631.0000,6.1630,0.0012,0.0081
632.0000,6.2488,0.0016,0.0124
633.0000,6.3358,0.0006,0.0076
634.0000,6.4240,0.0005,0.0066
635.0000,6.5135,0.0014,0.0120
636.0000,6.6042,0.0012,0.0104
637.0000,6.6962,0.0015,0.0072
638.0000,6.7894,0.0010,0.0074
639.0000,6.8840,0.0009,0.0083
640.0000,6.9798,0.0012,0.0141
641.0000,7.0770,0.0016,0.0110
642.0000,7.1756,0.0012,0.0118
643.0000,7.2755,0.0006,0.0090
644.0000,7.3768,0.0005,0.0086
645.0000,7.4795,0.0005,0.0084
646.0000,7.5837,0.0022,0.0146
647.0000,7.6893,0.0002,0.0080
648.0000,7.7964,0.0010,0.0127
649.0000,7.9049,0.0017,0.0160
650.0000,8.0150,0.0011,0.0186
651.0000,8.1266,0.0013,0.0180
652.0000,8.2398,0.0008,0.0156
653.0000,8.3545,0.0002,0.0067
654.0000,8.4709,0.0009,0.0120
655.0000,8.5888,0.0016,0.0123
656.0000,8.7084,0.0014,0.0118
657.0000,8.8297,0.0014,0.0149
658.0000,8.9527,0.0013,0.0173
659.0000,9.0773,0.0012,0.0097
660.0000,9.2037,0.0007,0.0058
661.0000,9.3319,0.0012,0.0092
662.0000,9.4618,0.0010,0.0106
663.0000,9.5936,0.0006,0.0071
664.0000,9.7272,0.0004,0.0041
665.0000,9.8627,0.0004,0.0041
666.0000,10.0000,0.0004,0.0054
667.0000,10.1393,0.0002,0.0045
668.0000,10.2804,0.0005,0.0050
669.0000,10.4236,0.0006,0.0058
670.0000,10.5688,0.0005,0.0053
671.0000,10.7159,0.0007,0.0067
